SCODE,CCODE,COUNTRY,YEAR,IND,INTIND,INTVIOL,INTWAR,CIVVIOL,CIVWAR,ETHVIOL,ETHWAR,INTTOT,CIVTOT,ACTOTAL,nBORDER,TOTINT,TOTCIV,TOTALAC,nINT,nCIV,nAC,REGION,nREGION,REGINT,REGCIV,REGAC,nRINT,nRCIV,nRAC,NCIVLIST,NINTLIST,NACLIST
DZA,615,Algeria,2010,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,14,0,14,14,0,4,4,,,
DZA,615,Algeria,2011,1,0,0,0,0,0,0,0,0,0,0,6,0,4,4,0,1,1,2,14,0,17,17,0,5,5,LIB,,
DZA,615,Algeria,2012,1,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,1,1,2,14,0,13,13,0,4,4,MLI,,
AGO,540,Angola,1961,0,4,,,,,,,,,,,,,,,,,4,,,,,,,,,,
AGO,540,Angola,1962,0,4,,,,,,,,,,,,,,,,,4,,,,,,,,,,
AGO,540,Angola,1963,0,4,,,,,,,,,,,,,,,,,4,,,,,,,,,,
AGO,540,Angola,1964,0,4,,,,,,,,,,,,,,,,,4,,,,,,,,,,
AGO,540,Angola,1965,0,4,,,,,,,,,,,,,,,,,4,,,,,,,,,,
AGO,540,Angola,1966,0,4,,,,,,,,,,,,,,,,,4,,,,,,,,,,
AGO,540,Angola,1967,0,4,,,,,,,,,,,,,,,,,4,,,,,,,,,,
AGO,540,Angola,1968,0,4,,,,,,,,,,,,,,,,,4,,,,,,,,,,
AGO,540,Angola,1969,0,4,,,,,,,,,,,,,,,,,4,,,,,,,,,,
AGO,540,Angola,1970,0,4,,,,,,,,,,,,,,,,,4,,,,,,,,,,
AGO,540,Angola,1971,0,4,,,,,,,,,,,,,,,,,4,,,,,,,,,,
AGO,540,Angola,1972,0,4,,,,,,,,,,,,,,,,,4,,,,,,,,,,
AGO,540,Angola,1973,0,4,,,,,,,,,,,,,,,,,4,,,,,,,,,,
AGO,540,Angola,1974,0,4,,,,,,,,,,,,,,,,,4,,,,,,,,,,
AGO,540,Angola,1975,1,0,0,0,1,6,0,0,0,7,7,3,0,0,0,0,0,0,4,11,2,10,12,2,2,3,,,
AGO,540,Angola,1976,1,0,0,0,1,6,0,0,0,7,7,3,0,0,0,0,0,0,4,11,2,11,13,2,3,4,,,
AGO,540,Angola,1977,1,0,1,0,1,6,0,0,1,7,8,3,1,2,3,1,1,1,4,11,3,12,15,3,3,4,ZAI,ZAI,
AGO,540,Angola,1978,1,0,1,0,1,6,0,0,1,7,8,3,1,2,3,1,1,1,4,11,3,12,15,3,3,4,ZAI,ZAI,
AGO,540,Angola,1979,1,0,0,0,1,6,0,0,0,7,7,3,0,2,2,0,1,1,4,11,1,12,13,1,3,4,ZAI,,
AGO,540,Angola,1980,1,0,0,0,1,6,0,0,0,7,7,3,0,2,2,0,1,1,4,11,0,9,9,0,2,2,ZAI,,
AGO,540,Angola,1981,1,0,0,0,1,6,0,0,0,7,7,3,0,2,2,0,1,1,4,11,0,16,16,0,4,4,ZAI,,
AGO,540,Angola,1982,1,0,0,0,1,6,0,0,0,7,7,3,0,2,2,0,1,1,4,11,0,16,16,0,4,4,ZAI,,
AGO,540,Angola,1983,1,0,0,0,1,6,0,0,0,7,7,3,0,2,2,0,1,1,4,11,0,19,19,0,5,5,ZAI,,
AGO,540,Angola,1984,1,0,0,0,1,6,0,0,0,7,7,3,0,1,1,0,1,1,4,11,0,18,18,0,5,5,ZAI,,
AGO,540,Angola,1985,1,0,0,0,1,6,0,0,0,7,7,3,0,0,0,0,0,0,4,11,0,17,17,0,4,4,,,
AGO,540,Angola,1986,1,0,0,0,1,6,0,0,0,7,7,3,0,0,0,0,0,0,4,11,0,17,17,0,4,4,,,
AGO,540,Angola,1987,1,0,0,0,1,6,0,0,0,7,7,3,0,0,0,0,0,0,4,11,0,17,17,0,4,4,,,
AGO,540,Angola,1988,1,0,0,0,1,6,0,0,0,7,7,3,0,0,0,0,0,0,4,11,0,16,16,0,3,3,,,
AGO,540,Angola,1989,1,0,0,0,1,6,0,0,0,7,7,3,0,0,0,0,0,0,4,11,0,16,16,0,3,3,,,
AGO,540,Angola,1990,1,0,0,0,1,6,0,0,0,7,7,4,0,0,0,0,0,0,4,12,0,16,16,0,3,3,,,
AGO,540,Angola,1991,1,0,0,0,1,6,0,0,0,7,7,4,0,0,0,0,0,0,4,12,0,16,16,0,3,3,,,
AGO,540,Angola,1992,1,0,0,0,1,6,0,0,0,7,7,4,0,2,2,0,1,1,4,12,0,18,18,0,4,4,ZAI,,
AGO,540,Angola,1993,1,0,0,0,1,6,0,0,0,7,7,4,0,3,3,0,2,2,4,12,0,13,13,0,4,4,"CON,ZAI",,
AGO,540,Angola,1994,1,0,0,0,1,6,0,0,0,7,7,4,0,2,2,0,1,1,4,12,0,12,12,0,3,3,ZAI,,
AGO,540,Angola,1995,1,0,0,0,1,6,0,0,0,7,7,4,0,2,2,0,1,1,4,12,0,12,12,0,3,3,ZAI,,
AGO,540,Angola,1996,1,0,0,0,1,6,0,0,0,7,7,4,0,7,7,0,1,1,4,12,0,17,17,0,3,3,ZAI,,
AGO,540,Angola,1997,1,0,0,0,1,6,0,0,0,7,7,4,0,8,8,0,2,2,4,12,0,15,15,0,3,3,"CON,ZAI",,
AGO,540,Angola,1998,1,0,0,0,1,6,0,0,0,7,7,4,0,8,8,0,2,2,4,12,0,15,15,0,3,3,"CON,ZAI",,
AGO,540,Angola,1999,1,0,0,0,1,6,0,0,0,7,7,4,0,8,8,0,2,2,4,12,0,15,15,0,3,3,"CON,ZAI",,
AGO,540,Angola,2000,1,0,0,0,1,6,0,0,0,7,7,4,0,5,5,0,1,1,4,12,0,12,12,0,2,2,ZAI,,
AGO,540,Angola,2001,1,0,0,0,1,6,0,0,0,7,7,4,0,5,5,0,1,1,4,12,0,12,12,0,2,2,ZAI,,
AGO,540,Angola,2002,1,0,0,0,1,6,0,0,0,7,7,4,0,6,6,0,2,2,4,12,0,13,13,0,3,3,"CON,ZAI",,
AGO,540,Angola,2003,1,0,0,0,1,0,0,0,0,1,1,4,0,6,6,0,2,2,4,12,0,7,7,0,3,3,"CON,ZAI",,
AGO,540,Angola,2004,1,0,0,0,1,0,0,0,0,1,1,4,0,5,5,0,1,1,4,12,0,6,6,0,2,2,ZAI,,
AGO,540,Angola,2005,1,0,0,0,1,0,0,0,0,1,1,4,0,5,5,0,1,1,4,12,0,6,6,0,2,2,ZAI,,
AGO,540,Angola,2006,1,0,0,0,0,0,0,0,0,0,0,4,0,5,5,0,1,1,4,12,0,5,5,0,1,1,ZAI,,
AGO,540,Angola,2007,1,0,0,0,0,0,0,0,0,0,0,4,0,5,5,0,1,1,4,12,0,5,5,0,1,1,ZAI,,
AGO,540,Angola,2008,1,0,0,0,0,0,0,0,0,0,0,4,0,5,5,0,1,1,4,12,0,5,5,0,1,1,ZAI,,
AGO,540,Angola,2009,1,0,0,0,0,0,0,0,0,0,0,4,0,5,5,0,1,1,4,12,0,5,5,0,1,1,ZAI,,
AGO,540,Angola,2010,1,0,0,0,0,0,0,0,0,0,0,4,0,5,5,0,1,1,4,12,0,5,5,0,1,1,ZAI,,
AGO,540,Angola,2011,1,0,0,0,0,0,0,0,0,0,0,4,0,5,5,0,1,1,4,12,0,5,5,0,1,1,ZAI,,
AGO,540,Angola,2012,1,0,0,0,0,0,0,0,0,0,0,4,0,5,5,0,1,1,4,12,0,5,5,0,1,1,ZAI,,
ARG,160,Argentina,1946,1,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,1,1,8,11,0,1,1,0,1,1,,,BOL
ARG,160,Argentina,1947,1,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,1,1,8,11,0,1,1,0,1,1,,,PAR
ARG,160,Argentina,1948,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,11,0,1,1,0,1,1,,,
ARG,160,Argentina,1949,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,11,0,5,5,0,1,1,,,
ARG,160,Argentina,1950,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,11,0,5,5,0,1,1,,,
ARG,160,Argentina,1951,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,11,0,5,5,0,1,1,,,
ARG,160,Argentina,1952,1,0,0,0,0,0,0,0,0,0,0,5,0,2,2,0,1,1,8,11,0,7,7,0,2,2,,,BOL
ARG,160,Argentina,1953,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,11,0,5,5,0,1,1,,,
ARG,160,Argentina,1954,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,11,0,5,5,0,1,1,,,
ARG,160,Argentina,1955,1,0,0,0,2,0,0,0,0,2,2,5,0,0,0,0,0,0,8,11,0,7,7,0,2,2,,,
ARG,160,Argentina,1956,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,11,0,5,5,0,1,1,,,
ARG,160,Argentina,1957,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,11,0,5,5,0,1,1,,,
ARG,160,Argentina,1958,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,11,0,6,6,0,2,2,,,
ARG,160,Argentina,1959,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,11,0,5,5,0,1,1,,,
ARG,160,Argentina,1960,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,11,0,5,5,0,1,1,,,
ARG,160,Argentina,1961,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,11,0,0,0,0,0,0,,,
ARG,160,Argentina,1962,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,12,0,0,0,0,0,0,,,
ARG,160,Argentina,1963,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,12,0,0,0,0,0,0,,,
ARG,160,Argentina,1964,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,12,0,0,0,0,0,0,,,
ARG,160,Argentina,1965,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,12,0,0,0,0,0,0,,,
ARG,160,Argentina,1966,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,13,0,0,0,0,0,0,,,
ARG,160,Argentina,1967,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,13,0,0,0,0,0,0,,,
ARG,160,Argentina,1968,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,13,0,0,0,0,0,0,,,
ARG,160,Argentina,1969,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,13,0,0,0,0,0,0,,,
ARG,160,Argentina,1970,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,13,0,0,0,0,0,0,,,
ARG,160,Argentina,1971,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,13,0,0,0,0,0,0,,,
ARG,160,Argentina,1972,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,13,0,0,0,0,0,0,,,
ARG,160,Argentina,1973,1,0,0,0,0,0,0,0,0,0,0,5,0,2,2,0,1,1,8,13,0,2,2,0,1,1,CHL,,
ARG,160,Argentina,1974,1,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,1,1,8,13,0,3,3,0,1,1,CHL,,
ARG,160,Argentina,1975,1,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,1,1,8,14,0,7,7,0,2,2,CHL,,
ARG,160,Argentina,1976,1,0,0,0,0,3,0,0,0,3,3,5,0,3,3,0,1,1,8,14,0,10,10,0,3,3,CHL,,
ARG,160,Argentina,1977,1,0,0,0,0,3,0,0,0,3,3,5,0,0,0,0,0,0,8,14,0,7,7,0,2,2,,,
ARG,160,Argentina,1978,1,0,0,0,0,3,0,0,0,3,3,5,0,0,0,0,0,0,8,14,0,7,7,0,2,2,,,
ARG,160,Argentina,1979,1,0,0,0,0,3,0,0,0,3,3,5,0,0,0,0,0,0,8,14,0,7,7,0,2,2,,,
ARG,160,Argentina,1980,1,0,0,0,0,3,0,0,0,3,3,5,0,1,1,0,1,1,8,14,0,8,8,0,3,3,BRA,,
ARG,160,Argentina,1981,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,14,0,4,4,0,1,1,,,
ARG,160,Argentina,1982,1,0,0,1,0,0,0,0,1,0,1,5,0,0,0,0,0,0,8,14,1,7,8,1,2,3,,,
ARG,160,Argentina,1983,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,14,0,7,7,0,2,2,,,
ARG,160,Argentina,1984,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,14,0,7,7,0,2,2,,,
ARG,160,Argentina,1985,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,14,0,7,7,0,2,2,,,
ARG,160,Argentina,1986,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,14,0,8,8,0,3,3,,,
ARG,160,Argentina,1987,1,0,0,0,0,0,0,0,0,0,0,5,0,2,2,0,1,1,8,14,0,10,10,0,4,4,CHL,,
ARG,160,Argentina,1988,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,14,0,8,8,0,3,3,,,
ARG,160,Argentina,1989,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,14,1,8,9,1,3,4,,,
ARG,160,Argentina,1990,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,14,0,7,7,0,2,2,,,
ARG,160,Argentina,1991,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,14,0,7,7,0,2,2,,,
ARG,160,Argentina,1992,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,14,0,7,7,0,2,2,,,
ARG,160,Argentina,1993,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,14,0,7,7,0,2,2,,,
ARG,160,Argentina,1994,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,14,0,7,7,0,2,2,,,
ARG,160,Argentina,1995,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,14,2,7,9,2,2,3,,,
ARG,160,Argentina,1996,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,14,0,7,7,0,2,2,,,
ARG,160,Argentina,1997,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,14,0,7,7,0,2,2,,,
ARG,160,Argentina,1998,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,14,0,4,4,0,1,1,,,
ARG,160,Argentina,1999,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,14,0,4,4,0,1,1,,,
ARG,160,Argentina,2000,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,14,0,4,4,0,1,1,,,
ARG,160,Argentina,2001,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,14,0,4,4,0,1,1,,,
ARG,160,Argentina,2002,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,14,0,4,4,0,1,1,,,
ARG,160,Argentina,2003,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,14,0,4,4,0,1,1,,,
ARG,160,Argentina,2004,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,14,0,4,4,0,1,1,,,
ARG,160,Argentina,2005,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,14,0,4,4,0,1,1,,,
ARG,160,Argentina,2006,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,14,0,4,4,0,1,1,,,
ARG,160,Argentina,2007,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,14,0,4,4,0,1,1,,,
ARG,160,Argentina,2008,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,14,0,4,4,0,1,1,,,
ARG,160,Argentina,2009,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,14,0,4,4,0,1,1,,,
ARG,160,Argentina,2010,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,14,0,4,4,0,1,1,,,
ARG,160,Argentina,2011,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,14,0,4,4,0,1,1,,,
ARG,160,Argentina,2012,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,14,0,4,4,0,1,1,,,
ARM,371,Armenia,1991,1,0,0,3,0,0,0,0,3,0,3,3,0,10,10,0,3,3,5,20,16,34,50,4,8,10,"GRG,IRN,TUR",,
ARM,371,Armenia,1992,1,0,0,3,0,0,0,0,3,0,3,4,3,13,16,1,4,4,5,20,6,30,36,2,8,9,"AZE,GRG,IRN,TUR",AZE,
ARM,371,Armenia,1993,1,0,0,3,0,0,0,0,3,0,3,4,3,13,16,1,4,4,5,20,6,30,36,2,8,9,"AZE,GRG,IRN,TUR",AZE,
ARM,371,Armenia,1994,1,0,0,3,0,0,0,0,3,0,3,4,3,6,9,1,2,2,5,20,6,19,25,2,7,8,"AZE,TUR",AZE,
ARM,371,Armenia,1995,1,0,0,0,0,0,0,0,0,0,0,4,0,6,6,0,2,2,5,20,0,18,18,0,6,6,"AZE,TUR",,
ARM,371,Armenia,1996,1,0,0,0,0,0,0,0,0,0,0,4,0,6,6,0,2,2,5,20,0,19,19,0,6,6,"AZE,TUR",,
ARM,371,Armenia,1997,1,0,0,0,0,0,0,0,0,0,0,4,0,6,6,0,2,2,5,20,0,19,19,0,6,6,"AZE,TUR",,
ARM,371,Armenia,1998,1,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,2,2,5,20,1,17,18,1,6,6,"GRG,TUR",,
ARM,371,Armenia,1999,1,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,1,1,5,20,1,12,13,1,4,5,TUR,,
ARM,371,Armenia,2000,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,20,1,8,9,1,2,3,,,
ARM,371,Armenia,2001,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,20,1,8,9,1,2,3,,,
ARM,371,Armenia,2002,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,20,1,8,9,1,2,3,,,
ARM,371,Armenia,2003,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,20,6,8,14,1,3,4,,,
ARM,371,Armenia,2004,1,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,1,1,5,20,6,10,16,1,5,6,TUR,,
ARM,371,Armenia,2005,1,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,1,1,5,20,6,10,16,1,5,6,TUR,,
ARM,371,Armenia,2006,1,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,1,1,5,20,10,10,20,3,5,7,TUR,,
ARM,371,Armenia,2007,1,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,1,1,5,20,6,11,17,1,6,7,TUR,,
ARM,371,Armenia,2008,1,0,0,0,0,0,0,0,0,0,0,4,1,1,2,1,1,2,5,20,7,10,17,2,5,7,TUR,GRG,
ARM,371,Armenia,2009,1,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,1,1,5,20,6,9,15,1,4,5,TUR,,
ARM,371,Armenia,2010,1,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,1,1,5,20,6,9,15,1,4,5,TUR,,
ARM,371,Armenia,2011,1,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,1,1,5,20,0,20,20,0,7,7,TUR,,
ARM,371,Armenia,2012,1,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,1,1,5,20,0,19,19,0,6,6,TUR,,
AUS,900,Australia,1946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,,,
AUS,900,Australia,1947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,,,
AUS,900,Australia,1948,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,,,
AUS,900,Australia,1949,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,,,
AUS,900,Australia,1950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,,,
AUS,900,Australia,1951,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,,,
AUS,900,Australia,1952,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,,,
AUS,900,Australia,1953,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,,,
AUS,900,Australia,1954,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,,,
AUS,900,Australia,1955,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,,,
AUS,900,Australia,1956,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,,,
AUS,900,Australia,1957,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,,,
AUS,900,Australia,1958,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,,,
AUS,900,Australia,1959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,,,
AUS,900,Australia,1960,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,,,
AUS,900,Australia,1961,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,,,
AUS,900,Australia,1962,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,,,
AUS,900,Australia,1963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,,,
AUS,900,Australia,1964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,,,
AUS,900,Australia,1965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,,,
AUS,900,Australia,1966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,,,
AUS,900,Australia,1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,,,
AUS,900,Australia,1968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,,,
AUS,900,Australia,1969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,,,
AUS,900,Australia,1970,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,,,
AUS,900,Australia,1971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,,,
AUS,900,Australia,1972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,,,
AUS,900,Australia,1973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,,,
AUS,900,Australia,1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,,,
AUS,900,Australia,1975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,,,
AUS,900,Australia,1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,,,
AUS,900,Australia,1977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,,,
AUS,900,Australia,1978,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,,,
AUS,900,Australia,1979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,,,
AUS,900,Australia,1980,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,,,
AUS,900,Australia,1981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,,,
AUS,900,Australia,1982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,,,
AUS,900,Australia,1983,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,,,
AUS,900,Australia,1984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,,,
AUS,900,Australia,1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,,,
AUS,900,Australia,1986,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,,,
AUS,900,Australia,1987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,,,
AUS,900,Australia,1988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,,,
AUS,900,Australia,1989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,,,
AUS,900,Australia,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,,,
AUS,900,Australia,1991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,,,
AUS,900,Australia,1992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,,,
AUS,900,Australia,1993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,,,
AUS,900,Australia,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,,,
AUS,900,Australia,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,,,
AUS,900,Australia,1996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,,,
AUS,900,Australia,1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,,,
AUS,900,Australia,1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,1,1,0,1,1,,,
AUS,900,Australia,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,1,1,0,1,1,,,
AUS,900,Australia,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,1,1,0,1,1,,,
AUS,900,Australia,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,1,1,0,1,1,,,
AUS,900,Australia,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,1,1,0,1,1,,,
